"amount","bin","card_subtype","card_type","case_address","client_hour","count_digit_in_login","day_of_week","latitude","longitude","phone_2","status"
"41.67","402360","5","0","1","08","0","7","45.4833","9.2002","49","0"
"52.09","402360","5","0","1","08","0","7","45.5356","10.2147","34","1"
"52.09","402360","5","0","1","08","5","7","42.8333","12.8333","27","0"
"52.09","402360","5","0","1","08","4","7","45.4558","12.0712","91","0"
"74.41","497410","5","0","1","08","0","7","48.8600","2.3500","63","0"
"74.41","526430","0","1","2","08","0","7","42.8333","12.8333","89","0"
"74.41","536414","0","1","1","08","4","7","42.8333","12.8333","20","0"
"74.41","423608","5","0","1","08","0","7","50.8500","4.3500","20","0"
"74.41","497831","5","0","2","08","1","7","48.8600","2.3500","78","1"
"74.41","497040","5","0","2","08","2","7","48.8600","2.3500","69","0"
"74.41","497040","5","0","1","08","0","7","48.8600","2.3500","66","0"
"74.41","497301","5","0","1","08","1","7","48.8024","2.2935","60","0"
"74.41","535476","1","1","1","08","0","7","42.8333","12.8333","39","0"
"74.41","402360","5","0","1","08","2","7","44.6667","10.9167","27","0"
"74.41","526211","0","1","1","08","3","7","45.4643","9.1895","39","0"
"74.41","558475","0","1","1","08","0","7","44.5945","11.0498","39","0"
"74.41","453997","5","0","1","08","4","7","42.8333","12.8333","49","0"
"74.41","533317","0","1","1","08","0","7","42.8333","12.8333","91","0"
"74.41","497040","5","0","2","08","0","7","48.8667","2.3333","62","0"
"74.41","453304","5","0","1","08","0","7","48.8600","2.3500","75","0"
"74.41","534207","0","1","1","08","0","7","44.7167","10.6000","92","0"
"74.41","513163","0","1","1","08","0","7","44.6287","-1.1406","65","0"
"74.41","402360","5","0","1","08","0","7","42.8333","12.8333","34","0"
"74.41","513770","0","1","3","08","1","7","48.8600","2.3500","62","0"
"74.41","497874","5","0","2","08","3","7","48.8600","2.3500","62","0"
"74.41","497040","5","0","2","08","0","7","48.8600","2.3500","76","0"
"74.41","543013","0","1","1","08","0","7","42.8333","12.8333","31","0"
"74.41","453307","5","0","1","08","2","7","48.8600","2.3500","62","0"
"74.41","497827","5","0","2","08","0","7","48.8600","2.3500","38","0"
"74.41","513770","0","1","2","08","0","7","46.0610","-0.3213","67","0"
"74.41","497202","5","0","1","08","2","7","48.8600","2.3500","65","0"
"74.41","518176","0","1","1","23","4","7","45.4573","-122.7992","64","0"
"74.41","454803","5","0","2","08","0","7","37.1882","-3.6067","67","0"
"74.41","497756","5","0","1","08","1","7","43.1195","6.1390","67","0"
"74.41","423067","5","0","1","08","0","7","45.4643","9.1895","31","1"
"74.41","497049","5","0","1","08","1","7","48.8600","2.3500","75","0"
"2.20","543079","0","1","1","08","0","7","38.9167","16.2500","39","0"
"2.20","497355","5","0","1","09","0","7","48.8600","2.3500","65","0"
"2.20","497831","5","0","2","09","0","7","49.4120","1.2953","78","0"
"2.20","497301","5","0","2","09","0","7","48.3719","-1.8754","67","0"
"2.20","522701","0","1","1","09","0","7","45.5801","9.2725","33","0"
"2.20","402360","5","0","2","09","0","7","41.1115","16.8554","80","0"
"2.20","497864","5","0","1","09","2","7","48.8600","2.3500","67","0"
"2.20","513108","0","1","1","09","0","7","48.3780","4.2574","68","0"
"2.20","529097","0","1","1","09","1","7","48.8600","2.3500","66","0"
"2.20","497203","5","0","1","09","2","7","48.2508","7.0222","76","0"
"2.20","497886","5","0","1","09","0","7","43.6363","2.3188","78","0"
"2.20","513272","0","1","1","09","0","7","44.6357","-0.3335","66","0"
"2.20","534207","0","1","1","09","0","7","43.8333","10.4833","20","0"
"2.20","513024","0","1","1","09","0","7","48.8600","2.3500","78","0"
"2.20","497040","5","0","1","09","4","7","48.8600","2.3500","65","0"
"2.20","456250","5","0","1","10","0","7","48.8600","2.3500","78","0"
"2.20","497355","5","0","2","10","0","7","48.5467","1.5836","63","0"
"2.20","497040","5","0","2","10","0","7","50.7012","3.2181","61","0"
"2.20","534102","0","1","2","10","2","7","48.9342","2.3548","68","0"
"2.20","513283","0","1","1","10","2","7","48.8600","2.3500","68","0"
"2.20","533317","0","1","1","10","2","7","42.8333","12.8333","89","0"
"2.20","533317","0","1","1","10","0","7","43.1778","13.7941","29","0"
"2.20","526430","0","1","1","10","1","7","45.0500","7.6667","38","0"
"2.20","402360","5","0","1","10","2","7","42.8333","12.8333","20","0"
"2.20","536496","0","1","1","10","1","7","50.8500","4.3500","49","0"
"2.20","513770","0","1","2","10","0","7","43.5624","7.1278","60","0"
"2.20","513138","0","1","1","10","0","7","48.8600","2.3500","67","0"
"2.20","497874","5","0","3","11","0","7","49.6398","-1.6164","76","0"
"2.20","494025","5","0","2","11","2","7","48.6004","7.7874","66","0"
"2.20","497410","5","0","1","11","1","7","48.8600","2.3500","64","0"
"2.20","497040","5","0","2","11","3","7","44.9333","4.9000","78","0"
"2.20","497040","5","0","2","11","2","7","48.8600","2.3500","78","0"
"2.20","497831","5","0","1","11","5","7","44.8964","-0.5011","76","0"
"2.20","456188","5","0","2","11","0","7","48.8600","2.3500","62","0"
"2.20","513162","0","1","3","11","0","7","48.8600","2.3500","61","0"
"2.20","497831","5","0","1","12","0","7","48.8600","2.3500","66","0"
"2.20","530115","0","1","1","12","2","7","51.2167","4.4167","46","0"
"2.20","497301","5","0","2","12","0","7","48.3497","2.8490","60","0"
"2.20","526430","0","1","1","12","0","7","42.8333","12.8333","28","0"
"2.20","402360","5","0","1","12","0","7","42.8333","12.8333","80","0"
"2.20","497831","5","0","2","12","0","7","48.8667","2.3333","77","0"
"2.20","533317","0","1","1","12","0","7","45.4089","9.1257","29","0"
"2.20","513771","0","1","2","12","0","7","49.6487","-1.6531","61","0"
"2.20","534207","0","1","1","13","4","7","42.8333","12.8333","27","0"
"2.20","456188","5","0","2","13","0","7","48.8600","2.3500","76","0"
"2.20","497831","5","0","2","13","0","7","48.8600","2.3500","66","0"
"2.20","497203","5","0","1","13","0","7","48.8600","2.3500","65","0"
"2.20","513780","0","1","1","13","0","7","48.8600","2.3500","66","0"
"2.20","497040","5","0","2","13","0","7","48.1120","-1.6743","76","0"
"2.20","529097","0","1","2","13","0","7","46.3000","4.8333","65","0"
"2.20","529097","0","1","2","13","1","7","48.5873","6.2334","78","0"
"2.20","497831","5","0","2","13","2","7","48.8600","2.3500","65","0"
"2.20","513770","0","1","1","13","0","7","48.8600","2.3500","61","0"
"2.20","497040","5","0","2","13","2","7","48.9737","1.7025","66","0"
"2.20","402360","5","0","1","14","0","7","40.3048","18.2228","31","0"
"2.20","497040","5","0","2","14","0","7","49.6398","-1.6164","64","0"
"2.20","497886","5","0","2","14","0","7","48.8600","2.3500","68","0"
"2.20","497932","5","0","2","14","3","7","43.6043","1.4437","69","0"
"2.20","402360","5","0","1","14","2","7","42.8333","12.8333","80","0"
"2.20","497874","5","0","1","14","3","7","49.4086","2.1143","69","0"
"2.20","497040","5","0","2","14","3","7","48.8600","2.3500","65","1"
"2.20","497608","5","0","2","14","0","7","48.4259","-4.3158","67","0"
"2.20","513414","0","1","2","14","0","7","43.6043","1.4437","61","0"
"2.20","533317","0","1","1","14","2","7","42.8333","12.8333","92","0"
"2.20","497040","5","0","2","14","2","7","48.9737","1.7025","78","0"
"2.20","402360","5","0","1","14","0","7","42.8333","12.8333","49","0"
"2.20","529097","0","1","2","14","2","7","48.8600","2.3500","65","0"
"2.20","497355","5","0","2","14","0","7","48.8600","2.3500","76","0"
"2.20","525500","0","1","1","14","0","7","45.0705","7.6868","48","0"
"2.20","497783","5","0","1","15","0","7","45.6123","5.1810","67","0"
"2.20","497203","5","0","1","15","0","7","48.6373","2.3638","75","0"
"2.20","513130","0","1","2","15","0","7","48.8600","2.3500","63","0"
"2.20","497410","5","0","3","15","2","7","48.8600","2.3500","14","0"
"2.20","512669","0","1","1","15","4","7","44.4938","11.3387","72","0"
"2.20","497401","5","0","2","15","3","7","45.5098","5.3021","61","0"
"2.20","497040","5","0","2","15","0","7","48.8600","2.3500","62","0"
"2.20","497203","5","0","1","15","0","7","48.8600","2.3500","66","0"
"2.20","497864","5","0","2","15","4","7","48.8600","2.3500","61","0"
"2.20","531170","0","1","1","15","0","7","45.2327","7.8549","34","0"
"2.20","497040","5","0","1","15","0","7","48.8600","2.3500","60","0"
"2.20","497040","5","0","1","15","2","7","48.8600","2.3500","65","0"
"2.20","529097","0","1","1","16","2","7","48.8600","2.3500","60","0"
"2.20","513162","0","1","1","16","2","7","43.2833","-0.3667","61","0"
"2.20","497588","5","0","1","16","4","7","48.8600","2.3500","66","0"
"2.20","545258","0","1","1","16","2","7","50.8000","3.1667","53","0"
"2.20","497040","5","0","1","16","4","7","49.6478","2.5699","64","0"
"2.20","497040","5","0","2","16","0","7","48.8600","2.3500","61","0"
"2.20","513771","0","1","1","16","0","7","48.8600","2.3500","67","0"
"2.20","513162","0","1","2","17","0","7","49.6336","2.2951","66","0"
"2.20","533317","0","1","1","17","0","7","45.7661","8.2588","71","0"
"2.20","513130","0","1","2","17","0","7","47.2488","6.0182","63","0"
"2.20","497608","5","0","1","17","0","7","48.7273","2.4269","60","0"
"2.20","513742","0","1","2","17","0","7","48.8600","2.3500","61","0"
"2.20","497402","5","0","3","17","0","7","48.7264","2.0493","66","0"
"2.20","465549","5","0","1","17","0","7","45.0500","7.6667","33","0"
"2.20","497783","5","0","2","17","0","7","47.5241","7.4765","67","0"
"2.20","497641","5","0","2","17","0","7","48.8600","2.3500","62","0"
"2.20","535570","1","1","1","17","4","7","37.0757","14.2370","88","0"
"2.20","497895","5","0","1","18","0","7","48.8600","2.3500","68","0"
"2.20","497932","5","0","1","18","4","7","48.8600","2.3500","75","0"
"2.20","529097","0","1","1","18","2","7","48.8600","2.3500","62","0"
"2.20","513162","0","1","2","18","4","7","48.8600","2.3500","61","0"
"2.20","513029","0","1","1","18","0","7","48.8600","2.3500","63","0"
"2.20","497410","5","0","2","18","0","7","48.8600","2.3500","67","0"
"2.20","402360","5","0","1","19","4","7","45.4643","9.1895","29","0"
"2.20","535584","1","1","1","19","0","7","48.8600","2.3500","77","0"
"2.20","416329","5","0","1","19","0","7","37.6167","15.1667","20","0"
"2.20","516499","0","1","2","19","0","7","41.8947","12.4839","48","0"
"2.20","463219","5","0","1","19","3","7","46.3021","-0.5129","69","0"
"2.20","513184","0","1","1","19","0","7","48.8600","2.3500","67","0"
"2.20","497410","5","0","1","19","0","7","48.8600","2.3500","76","0"
"2.20","513162","0","1","1","19","2","7","48.8600","2.3500","61","0"
"2.20","534413","0","1","1","20","0","7","45.4643","9.1895","92","0"
"2.20","497278","5","0","1","20","0","7","43.4558","5.5615","61","0"
"2.20","533317","0","1","1","21","0","7","48.8600","2.3500","27","0"
"2.20","402360","5","0","1","21","2","7","42.8333","12.8333","29","0"
"2.20","535133","1","1","1","21","0","7","45.4643","9.1895","88","0"
"2.20","530514","0","1","2","23","0","7","undefined","undefined","40","0"
"2.20","402360","5","0","1","23","3","1","42.8333","12.8333","31","0"
"2.20","533317","0","1","1","23","0","1","40.3548","18.1724","83","0"
"2.20","554505","0","1","2","23","2","1","50.4500","3.9333","48","0"
"2.20","402360","5","0","1","03","2","1","37.4922","15.0704","34","0"
"2.20","497044","5","0","2","08","1","1","48.6910","2.5306","66","0"
"74.41","497410","5","0","1","08","0","1","43.7480","5.3152","64","0"
"74.41","497301","5","0","1","08","1","1","48.8600","2.3500","68","0"
"74.41","533317","0","1","1","08","0","1","42.8333","12.8333","71","0"
"75.00","457197","5","0","1","08","0","1","55.6761","12.5683","undefined","0"
"74.41","497040","5","0","2","08","0","1","48.8600","2.3500","66","0"
"74.41","513162","0","1","2","08","0","1","45.9268","4.7353","67","0"
"75.00","457107","5","0","1","08","0","1","55.6761","12.5683","undefined","0"
"74.41","526430","0","1","1","08","0","1","44.6472","11.3745","48","0"
"74.41","531171","0","1","1","08","4","1","45.5500","10.2500","47","0"
"75.00","457191","5","0","3","08","2","1","59.3333","18.0500","undefined","0"
"75.00","457148","5","0","2","09","2","1","undefined","undefined","undefined","0"
"75.00","457150","5","0","1","08","0","1","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","01","0","1","32.7877","-96.8000","29","0"
"75.00","457124","5","0","1","08","0","1","55.0443","9.4174","undefined","0"
"74.41","539832","0","1","1","08","2","1","45.0705","7.6868","28","0"
"74.41","528287","0","1","1","08","3","1","45.4167","11.8833","31","0"
"74.41","536414","0","1","1","08","0","1","45.0705","7.6868","47","0"
"74.41","437863","5","0","1","08","0","1","42.8333","12.8333","09","0"
"74.41","405785","5","0","1","08","0","1","42.8333","12.8333","47","0"
"74.41","539832","0","1","1","08","2","1","45.7333","11.9167","91","0"
"74.41","533317","0","1","1","08","2","1","40.3849","17.9613","33","0"
"74.41","518964","0","1","1","08","0","1","42.8333","12.8333","46","0"
"74.41","453997","5","0","3","08","2","1","45.1659","10.0266","46","0"
"74.41","534413","0","1","1","08","3","1","45.4048","9.0349","39","0"
"74.41","534232","0","1","1","03","0","1","-34.8581","-56.1708","20","1"
"74.41","535476","1","1","1","08","0","1","42.8333","12.8333","27","0"
"74.41","539832","0","1","1","08","1","1","41.9000","12.4833","47","0"
"74.41","546986","0","1","1","08","0","1","42.8333","12.8333","77","0"
"75.00","457184","5","0","1","08","0","1","55.6759","12.5655","undefined","0"
"74.41","543305","0","1","1","08","2","1","42.8333","12.8333","33","0"
"75.00","457192","5","0","1","08","3","1","55.6666","12.4038","undefined","0"
"75.00","547132","0","1","1","08","0","1","55.6761","12.5683","undefined","0"
"74.41","533317","0","1","1","08","0","1","45.5801","9.2725","40","0"
"74.41","472675","5","0","1","08","4","1","42.8333","12.8333","51","0"
"74.41","402360","5","0","1","08","0","1","45.5833","9.6000","39","0"
"75.00","457193","5","0","1","08","0","1","55.6761","12.5683","undefined","0"
"75.00","457108","5","0","1","08","2","1","55.6761","12.5683","undefined","0"
"74.41","453997","5","0","1","08","2","1","42.8333","12.8333","71","0"
"2.20","535584","1","1","2","08","3","1","48.8600","2.3500","78","0"
"75.00","457198","5","0","2","08","0","1","55.7135","11.7169","undefined","0"
"75.00","457168","5","0","1","08","4","1","55.6759","12.5655","undefined","1"
"75.00","520969","0","1","1","08","0","1","55.6581","12.5241","undefined","0"
"74.41","543013","0","1","1","08","4","1","42.8333","12.8333","33","0"
"74.41","497464","5","0","1","08","0","1","43.4585","2.5399","65","0"
"74.41","497040","5","0","1","08","0","1","48.7733","2.0739","61","0"
"74.41","513770","0","1","2","08","0","1","48.8600","2.3500","62","0"
"74.41","534207","0","1","1","08","1","1","40.8333","14.2500","53","0"
"74.41","529948","0","1","2","07","0","1","51.5000","-0.1300","29","0"
"74.41","497414","5","0","2","08","0","1","50.3901","3.1695","62","0"
"74.41","497355","5","0","1","08","0","1","48.8600","2.3500","75","0"
"74.41","533317","0","1","1","08","2","1","42.8333","12.8333","34","0"
"74.41","497049","5","0","2","08","4","1","48.8600","2.3500","68","0"
"74.41","497040","5","0","1","08","0","1","48.8600","2.3500","76","0"
"74.41","529204","0","1","1","08","0","1","37.4922","15.0704","89","0"
"74.41","445471","5","0","1","08","1","1","50.9333","4.0333","32","0"
"74.41","402360","5","0","1","08","2","1","42.8333","12.8333","46","0"
"74.41","497874","5","0","2","08","0","1","47.3948","0.7040","64","1"
"74.41","513162","0","1","2","08","3","1","49.4938","0.1077","61","0"
"74.41","512669","0","1","1","08","2","1","42.8333","12.8333","28","0"
"74.41","497401","5","0","1","08","4","1","48.8600","2.3500","65","0"
"74.41","497202","5","0","2","08","1","1","48.8600","2.3500","63","0"
"75.00","517021","0","1","1","08","3","1","55.6667","12.5833","undefined","0"
"74.41","497044","5","0","2","08","0","1","48.8600","2.3500","68","0"
"74.41","497886","5","0","2","08","5","1","48.8600","2.3500","68","0"
"74.41","533317","0","1","1","08","0","1","44.6472","11.3745","27","0"
"74.41","497049","5","0","1","08","2","1","48.8600","2.3500","68","0"
"74.41","539832","0","1","1","08","4","1","45.4472","8.9311","66","0"
"2.20","402360","5","0","1","09","2","1","42.8333","12.8333","33","0"
"2.20","533317","0","1","2","09","2","1","42.8333","12.8333","92","0"
"2.20","533317","0","1","1","10","0","1","43.1122","12.3888","35","0"
"2.20","533875","0","1","1","10","2","1","42.8333","12.8333","49","0"
"2.20","453998","5","0","1","11","0","1","42.8333","12.8333","39","0"
"2.20","497040","5","0","1","11","2","1","43.1028","0.4436","64","0"
"2.20","529434","0","1","3","11","2","1","48.8600","2.3500","66","0"
"2.20","453220","5","0","1","11","0","1","42.8333","12.8333","38","0"
"2.20","402360","5","0","1","11","2","1","42.8333","12.8333","89","0"
"2.20","530514","0","1","1","11","2","1","42.8333","12.8333","38","0"
"2.20","533317","0","1","1","12","0","1","42.8333","12.8333","27","0"
"2.20","533875","0","1","1","12","2","1","43.8333","10.4333","39","0"
"2.20","513320","0","1","1","12","0","1","48.8600","2.3500","78","0"
"2.20","510020","0","1","1","12","3","1","42.8333","12.8333","33","0"
"2.20","533317","0","1","1","12","0","1","42.8333","12.8333","89","0"
"2.20","533317","0","1","1","12","2","1","42.8333","12.8333","47","0"
"2.20","533317","0","1","1","12","7","1","42.8333","12.8333","80","0"
"2.20","533317","0","1","1","12","0","1","42.8333","12.8333","24","0"
